role_family,source,canonical_skill,mention_count,so_category
Software Developer,naukri_datacsv,JSON,340,
Software Developer,naukri_datacsv,J2Ee,332,
Software Developer,naukri_datacsv,AngularJS,327,
Software Developer,naukri_datacsv,Front End,318,
Software Developer,naukri_datacsv,developer,309,
Software Developer,naukri_datacsv,application,293,
Software Developer,naukri_datacsv,GIT,285,
Software Developer,naukri_datacsv,technical,284,
Software Developer,naukri_datacsv,Android,275,
Software Developer,naukri_datacsv,Spring,275,
Software Developer,naukri_datacsv,Rest,272,
Software Developer,naukri_datacsv,Debugging,271,
Software Developer,naukri_datacsv,Application Development,263,
Software Developer,naukri_datacsv,Analytical,256,
Software Developer,naukri_datacsv,Data Structures,254,
Software Developer,naukri_datacsv,Software Development,241,
Software Developer,naukri_datacsv,OOPS,239,
Software Developer,naukri_datacsv,SOAP,236,
Software Developer,naukri_datacsv,Testing,230,
Software Developer,naukri_datacsv,SQL Server,226,
Software Developer,naukri_datacsv,tools,225,
Software Developer,naukri_datacsv,Database,222,
Software Developer,naukri_datacsv,Unix,218,
Software Developer,naukri_datacsv,Web Development,217,
Software Developer,naukri_datacsv,Architect,211,
Software Developer,naukri_datacsv,applications,207,
Software Developer,naukri_datacsv,Automation,199,
Software Developer,naukri_datacsv,it,193,
Software Developer,naukri_datacsv,Windows,192,
Software Developer,naukri_datacsv,Troubleshooting,187,
Software Developer,naukri_datacsv,Unit testing,185,
Software Developer,naukri_datacsv,WordPress,178,
Software Developer,naukri_datacsv,Node.js,177,
Software Developer,naukri_datacsv,IOS,168,
Software Developer,naukri_datacsv,ui,165,
Software Developer,naukri_datacsv,Algorithms,164,
Software Developer,naukri_datacsv,Backend,164,
Software Developer,naukri_datacsv,AWS,160,
Software Developer,naukri_datacsv,WCF,159,
Software Developer,naukri_datacsv,api,158,
Software Developer,naukri_datacsv,Cloud,157,
Software Developer,naukri_datacsv,Analytics,154,
Software Developer,naukri_datacsv,Open source,154,
Software Developer,naukri_datacsv,Bootstrap,153,
Software Developer,naukri_datacsv,MongoDB,153,
Software Developer,naukri_datacsv,React,153,
Software Developer,naukri_datacsv,server,149,
Software Developer,naukri_datacsv,Operations,148,
Software Developer,naukri_datacsv,developing,147,
Software Developer,naukri_datacsv,Networking,145,
Software Developer,naukri_datacsv,assembly language,143,
Software Developer,naukri_datacsv,quality,143,
Software Developer,naukri_datacsv,Design Patterns,141,
Software Developer,naukri_datacsv,support,141,
Software Developer,naukri_datacsv,Business Executive,137,
Software Developer,naukri_datacsv,Spring Boot,136,
Software Developer,naukri_datacsv,JSP,132,
Software Developer,naukri_datacsv,Struts,132,
Software Developer,naukri_datacsv,mobile,132,
Software Developer,naukri_datacsv,Business process,131,
Software Developer,naukri_datacsv,Perl,131,
Software Developer,naukri_datacsv,SDLC,127,
Software Developer,naukri_datacsv,Performance Tuning,125,
Software Developer,naukri_datacsv,Consulting,124,
Software Developer,naukri_datacsv,NoSQL,123,
Software Developer,naukri_datacsv,Six Sigma,122,
Software Developer,naukri_datacsv,Scrum,120,
Software Developer,naukri_datacsv,Maven,119,
Software Developer,naukri_datacsv,Outsourcing,113,
Software Developer,naukri_datacsv,Software Engineering,113,
Software Developer,naukri_datacsv,service,111,
Software Developer,naukri_datacsv,MS SQL,109,
Software Developer,naukri_datacsv,microsoft,109,
Software Developer,naukri_datacsv,PMP,108,
Software Developer,naukri_datacsv,PLSQL,107,
Software Developer,naukri_datacsv,level,107,
Software Developer,naukri_datacsv,CMS,105,
Software Developer,naukri_datacsv,RDBMS,105,
Software Developer,naukri_datacsv,SAP,105,
Software Developer,naukri_datacsv,Monitoring,104,
Software Developer,naukri_datacsv,Project management,102,
Software Developer,naukri_datacsv,Multithreading,101,
Software Developer,naukri_datacsv,Workflow,101,
Software Developer,naukri_datacsv,Information technology,98,
Software Developer,naukri_datacsv,Management,98,
Software Developer,naukri_datacsv,HTTP,97,
Software Developer,naukri_datacsv,Entity Framework,96,
Software Developer,naukri_datacsv,UX,95,
Software Developer,naukri_datacsv,Email,94,
Software Developer,naukri_datacsv,Machine Learning,91,
Software Developer,naukri_datacsv,Object oriented programming,90,
Software Developer,naukri_datacsv,magento,90,
Software Developer,naukri_datacsv,Apache,89,
Software Developer,naukri_datacsv,PostgreSQL,89,
Software Developer,naukri_datacsv,Salesforce,89,
Software Developer,naukri_datacsv,CRM,87,
Software Developer,naukri_datacsv,Drupal,86,
Software Developer,naukri_datacsv,ASP,83,
Software Developer,naukri_datacsv,Design development,83,
Software Developer,naukri_datacsv,Django,82,
Software Developer,naukri_datacsv,pl,82,
Software Developer,naukri_datacsv,Stored procedures,81,
Software Developer,naukri_datacsv,Swift,81,
Software Developer,naukri_datacsv,Data Modeling,80,
Software Developer,naukri_datacsv,Laravel,80,
Software Developer,naukri_datacsv,UI Development,80,
Software Developer,naukri_datacsv,LINQ,79,
Software Developer,naukri_datacsv,Scripting,79,
Software Developer,naukri_datacsv,ERP,78,
Software Developer,naukri_datacsv,Objective C,78,
Software Developer,naukri_datacsv,Technical support,78,
Software Developer,naukri_datacsv,mca,78,
Software Developer,naukri_datacsv,Joomla,77,
Software Developer,naukri_datacsv,Microservices,76,
Software Developer,naukri_datacsv,Android SDK,75,
Software Developer,naukri_datacsv,Shell scripting,75,
Software Developer,naukri_datacsv,Software design,74,
Software Developer,naukri_datacsv,Deployment,73,
Software Developer,naukri_datacsv,JIRA,73,
Software Developer,naukri_datacsv,WPF,73,
Software Developer,naukri_datacsv,JDBC,72,
Software Developer,naukri_datacsv,Visual Studio,72,
Software Developer,naukri_datacsv,Business Analysis,71,
Software Developer,naukri_datacsv,CodeIgniter,71,
Software Developer,naukri_datacsv,PDF,71,
Software Developer,naukri_datacsv,C#.Net,70,
Software Developer,naukri_datacsv,Healthcare,70,
Software Developer,naukri_datacsv,Tomcat,70,
Software Developer,naukri_datacsv,DevOps,68,
Software Developer,naukri_datacsv,Eclipse,68,
Software Developer,naukri_datacsv,Software development life cycle,67,
Software Developer,naukri_datacsv,Azure,66,
Software Developer,naukri_datacsv,Data Analysis,66,
Software Developer,naukri_datacsv,Photoshop,66,
Software Developer,naukri_datacsv,Ruby,66,
Software Developer,naukri_datacsv,Test cases,66,
Software Developer,naukri_datacsv,Informatica,65,
Software Developer,naukri_datacsv,Recruitment,65,
Software Developer,naukri_datacsv,SQLite,65,
Software Developer,naukri_datacsv,Social media,65,
Software Developer,naukri_datacsv,Big Data,64,
Software Developer,naukri_datacsv,Infrastructure,64,
Software Developer,naukri_datacsv,Financial services,63,
Software Developer,naukri_datacsv,Jenkins,63,
Software Developer,naukri_datacsv,xhtml,63,
Software Developer,naukri_datacsv,Hadoop,62,
Software Developer,naukri_datacsv,website,62,
Software Developer,naukri_datacsv,Database design,61,
Software Developer,naukri_datacsv,JBoss,61,
Software Developer,naukri_datacsv,Object oriented design,61,
Software Developer,naukri_datacsv,SSRS,61,
Software Developer,naukri_datacsv,SEO,60,
Software Developer,naukri_datacsv,SDK,59,
Software Developer,naukri_datacsv,Scala,59,
Software Developer,naukri_datacsv,VB.NET,59,
Software Developer,naukri_datacsv,configuration,59,
Software Developer,naukri_datacsv,Core PHP,58,
Software Developer,naukri_datacsv,Manager Technology,57,
Software Developer,naukri_datacsv,Production support,57,
Software Developer,naukri_datacsv,SSIS,57,
Software Developer,naukri_datacsv,Spring Mvc,56,
Software Developer,naukri_datacsv,Db2,55,
Software Developer,naukri_datacsv,Version control,55,
Software Developer,naukri_datacsv,continuous integration,55,
Software Developer,naukri_datacsv,MS SQL Server,54,
Software Developer,naukri_datacsv,Graphics,53,
Software Developer,naukri_datacsv,JMS,53,
Software Developer,naukri_datacsv,Usage,53,
Software Developer,naukri_datacsv,CakePHP,52,
Software Developer,naukri_datacsv,Spark,52,
Software Developer,naukri_datacsv,Zend,52,
Software Developer,naukri_datacsv,Agile methodology,51,
Software Developer,naukri_datacsv,Data Management,51,
Software Developer,naukri_datacsv,Web designing,51,
Software Developer,naukri_datacsv,com,51,
Software Developer,naukri_datacsv,ios development,51,
Software Developer,naukri_datacsv,Analytical skills,50,
Software Developer,naukri_datacsv,Business intelligence,50,
Software Developer,naukri_datacsv,TDD,50,
Software Developer,naukri_datacsv,Configuration management,49,
Software Developer,naukri_datacsv,Docker,49,
Software Developer,naukri_datacsv,Middleware,49,
Software Developer,naukri_datacsv,software developer,49,
Software Developer,naukri_datacsv,Product management,48,
Software Developer,naukri_datacsv,XSLT,48,
Software Developer,naukri_datacsv,Communication Skills,47,
Software Developer,naukri_datacsv,SVN,47,
Software Developer,naukri_datacsv,Data Warehousing,46,
Software Developer,naukri_datacsv,Mobile applications,46,
Software Developer,naukri_datacsv,Selenium,46,
Software Developer,naukri_datacsv,VB,46,
Software Developer,naukri_datacsv,iphone,46,
Software Developer,naukri_datacsv,Application support,45,
Software Developer,naukri_datacsv,EJB,45,
Software Developer,naukri_datacsv,Real Time Operating Systems,45,
Software Developer,naukri_datacsv,Research,45,
Software Developer,naukri_datacsv,Telecom,45,
Software Developer,naukri_datacsv,.NET Framework,44,
Software Developer,naukri_datacsv,Apex,44,
Software Developer,naukri_datacsv,Change management,44,
Software Developer,naukri_datacsv,ETL,44,
Software Developer,naukri_datacsv,ADO.Net,43,
Software Developer,naukri_datacsv,DOM,43,
Software Developer,naukri_datacsv,JUnit,43,
Software Developer,naukri_datacsv,Mobile Application Development,43,
Software Developer,naukri_datacsv,Oracle SQL,43,
Software Developer,naukri_datacsv,SQL queries,43,
Software Developer,naukri_datacsv,Software services,43,
Software Developer,naukri_datacsv,Agile Development,42,
Software Developer,naukri_datacsv,Cassandra,42,
Software Developer,naukri_datacsv,Spring Framework,42,
Software Developer,naukri_datacsv,Web Application Development,42,
Software Developer,naukri_datacsv,E-commerce,41,
Software Developer,naukri_datacsv,MVC Framework,41,
Software Developer,naukri_datacsv,OOAD,41,
Software Developer,naukri_datacsv,Payroll,41,
Software Developer,naukri_datacsv,Servlets,41,
Software Developer,naukri_datacsv,Weblogic,41,
Software Developer,naukri_datacsv,Hardware,40,
Software Developer,naukri_datacsv,UML,40,
Software Developer,naukri_datacsv,xcode,40,
Software Developer,naukri_datacsv,Android Development,39,
Software Developer,naukri_datacsv,JSF,39,
Software Developer,naukri_datacsv,SAP ABAP,39,
Software Developer,naukri_datacsv,SOC,39,
Software Developer,naukri_datacsv,ABAP,38,
Software Developer,naukri_datacsv,Customer service,38,
Software Developer,naukri_datacsv,Web application,38,
Software Developer,naukri_datacsv,github,38,
Software Developer,naukri_datacsv,optimization,38,
Software Developer,naukri_datacsv,Application software,37,
Software Developer,naukri_datacsv,Mobile development,37,
Software Developer,naukri_datacsv,Technical documentation,37,
Software Developer,naukri_datacsv,software engineer,37,
Software Developer,naukri_datacsv,SAN,36,
Software Developer,naukri_datacsv,Unix shell scripting,36,
Software Developer,naukri_datacsv,Visualforce,36,
Software Developer,naukri_datacsv,embedded,36,
Software Developer,naukri_datacsv,Adobe,35,
Software Developer,naukri_datacsv,Automotive,35,
Software Developer,naukri_datacsv,Distribution system,35,
Software Developer,naukri_datacsv,RTOS,35,
Software Developer,naukri_datacsv,interfaces,35,
Software Developer,naukri_datacsv,solid,35,
Software Developer,naukri_datacsv,Application programming,34,
Software Developer,naukri_datacsv,Excel,34,
Software Developer,naukri_datacsv,Redis,34,
Software Developer,naukri_datacsv,User interface designing,34,
Software Developer,naukri_datacsv,Virtualization,34,
Software Developer,naukri_datacsv,dot net,34,
Software Developer,naukri_datacsv,SQL Database,33,
Software Developer,naukri_datacsv,product development,33,
Software Developer,naukri_datacsv,test driven development,33,
Software Developer,naukri_datacsv,BPO,32,
Software Developer,naukri_datacsv,IIS,32,
Software Developer,naukri_datacsv,JPA,32,
Software Developer,naukri_datacsv,SPI,32,
Software Developer,naukri_datacsv,Sharepoint,32,
Software Developer,naukri_datacsv,Solution Design,32,
Software Developer,naukri_datacsv,php mysql,32,
Software Developer,naukri_datacsv,Android Studio,31,
Software Developer,naukri_datacsv,Embedded C,31,
Software Developer,naukri_datacsv,IT services,31,
Software Developer,naukri_datacsv,Problem Solving,31,
Software Developer,naukri_datacsv,Simulation,31,
Software Developer,naukri_datacsv,Continuous improvement,29,
Software Developer,naukri_datacsv,Interpersonal skills,29,
Software Developer,naukri_datacsv,Memory management,29,
Software Developer,naukri_datacsv,SCM,29,
Software Developer,naukri_datacsv,Training,29,
Software Developer,naukri_datacsv,cocoa,29,
Software Developer,naukri_datacsv,Administration,28,
Software Developer,naukri_datacsv,Automation Testing,28,
Software Developer,naukri_datacsv,Data Science,28,
Software Developer,naukri_datacsv,Flex,28,
Software Developer,naukri_datacsv,MATLAB,28,
Software Developer,naukri_datacsv,MVVM,28,
Software Developer,naukri_datacsv,Operating systems,28,
Software Developer,naukri_datacsv,Ruby on Rails,28,
Software Developer,naukri_datacsv,Data quality,27,
Software Developer,naukri_datacsv,Embedded software,27,
Software Developer,naukri_datacsv,Illustrator,27,
Software Developer,naukri_datacsv,Information security,27,
Software Developer,naukri_datacsv,Mean Stack,27,
Software Developer,naukri_datacsv,btech,27,
Software Developer,naukri_datacsv,specification,27,
Software Developer,naukri_datacsv,Animation,26,
Software Developer,naukri_datacsv,Ansible,26,
Software Developer,naukri_datacsv,DNS,26,
Software Developer,naukri_datacsv,Release management,26,
Software Developer,naukri_datacsv,SQL Development,26,
Software Developer,naukri_datacsv,Software solutions,26,
Software Developer,naukri_datacsv,Technical design,26,
Software Developer,naukri_datacsv,Test scripts,26,
Software Developer,naukri_datacsv,VMware,26,
Software Developer,naukri_datacsv,Architectural design,25,
Software Developer,naukri_datacsv,Basic,25,
Software Developer,naukri_datacsv,CV,25,
Software Developer,naukri_datacsv,Cloud computing,25,
Software Developer,naukri_datacsv,Data migration,25,
Software Developer,naukri_datacsv,Enterprise applications,25,
Software Developer,naukri_datacsv,Facebook,25,
Software Developer,naukri_datacsv,Firmware,25,
Software Developer,naukri_datacsv,Performance Testing,25,
Software Developer,naukri_datacsv,Prototype,25,
Software Developer,naukri_datacsv,SIDE,25,
Software Developer,naukri_datacsv,Scheduling,25,
Software Developer,naukri_datacsv,Supply chain,25,
Software Developer,naukri_datacsv,functions,25,
Software Developer,naukri_datacsv,integration PHP,25,
Software Developer,naukri_datacsv,triggers,25,
Software Developer,naukri_datacsv,Banking,24,
Software Developer,naukri_datacsv,Customer support,24,
Software Developer,naukri_datacsv,Ethernet,24,
Software Developer,naukri_datacsv,Gaming,24,
Software Developer,naukri_datacsv,MS Office,24,
Software Developer,naukri_datacsv,PowerShell,24,
Software Developer,naukri_datacsv,Risk management,24,
Software Developer,naukri_datacsv,System testing,24,
Software Developer,naukri_datacsv,Technical product configuration,24,
Software Developer,naukri_datacsv,Testing tools,24,
Software Developer,naukri_datacsv,tracking,24,
Software Developer,naukri_datacsv,Billing,23,
Software Developer,naukri_datacsv,Cocoa Touch,23,
Software Developer,naukri_datacsv,Hive,23,
Software Developer,naukri_datacsv,Lead Developers,23,
Software Developer,naukri_datacsv,Life Cycle,23,
Software Developer,naukri_datacsv,Python Developer,23,
Software Developer,naukri_datacsv,Salesforce.com,23,
Software Developer,naukri_datacsv,SyBase,23,
Software Developer,naukri_datacsv,Wireless,23,
Software Developer,naukri_datacsv,development testing,23,
Software Developer,naukri_datacsv,.net developer,22,
Software Developer,naukri_datacsv,Active Directory,22,
Software Developer,naukri_datacsv,Dot Net Developer,22,
Software Developer,naukri_datacsv,Java EE,22,
Software Developer,naukri_datacsv,Pega,22,
Software Developer,naukri_datacsv,Senior,22,
Software Developer,naukri_datacsv,Content management,21,
Software Developer,naukri_datacsv,Data Mining,21,
Software Developer,naukri_datacsv,HR,21,
Software Developer,naukri_datacsv,MVC Architecture,21,
Software Developer,naukri_datacsv,Oracle database,21,
Software Developer,naukri_datacsv,Product support,21,
Software Developer,naukri_datacsv,Project delivery,21,
Software Developer,naukri_datacsv,Project development,21,
Software Developer,naukri_datacsv,Sales,21,
Software Developer,naukri_datacsv,System design,21,
Software Developer,naukri_datacsv,T - SQL,21,
Software Developer,naukri_datacsv,TFS,21,
Software Developer,naukri_datacsv,Technical Skills,21,
Software Developer,naukri_datacsv,Teradata,21,
Software Developer,naukri_datacsv,UI Developer,21,
Software Developer,naukri_datacsv,USB,21,
Software Developer,naukri_datacsv,rf,21,
Software Developer,naukri_datacsv,usability,21,
Software Developer,naukri_datacsv,Asset management,20,
Software Developer,naukri_datacsv,Auditing,20,
Software Developer,naukri_datacsv,Cobol,20,
Software Developer,naukri_datacsv,Investment banking,20,
Software Developer,naukri_datacsv,LAMP,20,
Software Developer,naukri_datacsv,SAS,20,
Software Developer,naukri_datacsv,SFDC,20,
Software Developer,naukri_datacsv,Silicon,20,
Software Developer,naukri_datacsv,Socket programming,20,
Software Developer,naukri_datacsv,Sql Server 2008,20,
Software Developer,naukri_datacsv,System architecture,20,
Software Developer,naukri_datacsv,Tableau,20,
Software Developer,naukri_datacsv,Linux kernel,19,
Software Developer,naukri_datacsv,Manual Testing,19,
Software Developer,naukri_datacsv,Mentor,19,
Software Developer,naukri_datacsv,Microsoft Dynamics,19,
Software Developer,naukri_datacsv,ORM,19,
Software Developer,naukri_datacsv,Power BI,19,
Software Developer,naukri_datacsv,QlikView,19,
Software Developer,naukri_datacsv,Schema,19,
Software Developer,naukri_datacsv,Symfony,19,
Software Developer,naukri_datacsv,bca,19,
Software Developer,naukri_datacsv,layout,19,
Software Developer,naukri_datacsv,msc,19,
Software Developer,naukri_datacsv,Business objects,18,
Software Developer,naukri_datacsv,CAD,18,
Software Developer,naukri_datacsv,Core Data,18,
Software Developer,naukri_datacsv,DBMS,18,
Software Developer,naukri_datacsv,DHTML,18,
Software Developer,naukri_datacsv,Data processing,18,
Software Developer,naukri_datacsv,English,18,
Software Developer,naukri_datacsv,Finance,18,
Software Developer,naukri_datacsv,Gradle,18,
Software Developer,naukri_datacsv,HBase,18,
Software Developer,naukri_datacsv,JCL,18,
Software Developer,naukri_datacsv,Order management,18,
Software Developer,naukri_datacsv,Product engineering,18,
Software Developer,naukri_datacsv,System Administration,18,
Software Developer,naukri_datacsv,Test planning,18,
Software Developer,naukri_datacsv,backbone.js,18,
Software Developer,naukri_datacsv,documentation,18,
Software Developer,naukri_datacsv,Artificial Intelligence,17,
Software Developer,naukri_datacsv,Business solutions,17,
Software Developer,naukri_datacsv,CVS,17,
Software Developer,naukri_datacsv,Database Administration,17,
Software Developer,naukri_datacsv,Integration testing,17,
Software Developer,naukri_datacsv,Internship,17,
Software Developer,naukri_datacsv,JEE,17,
Software Developer,naukri_datacsv,Logistics,17,
Software Developer,naukri_datacsv,Magento Developer,17,
Software Developer,naukri_datacsv,Packaging,17,
Software Developer,naukri_datacsv,Performance management,17,
Software Developer,naukri_datacsv,Publishing,17,
Software Developer,naukri_datacsv,SEM,17,
Software Developer,naukri_datacsv,SSAS,17,
Software Developer,naukri_datacsv,Sensors,17,
Software Developer,naukri_datacsv,Sharepoint Development,17,
Software Developer,naukri_datacsv,Spring Security,17,
Software Developer,naukri_datacsv,Staffing,17,
Software Developer,naukri_datacsv,Visual Design,17,
Software Developer,naukri_datacsv,dreamweaver,17,
Software Developer,naukri_datacsv,verbal communication,17,
Software Developer,naukri_datacsv,Advanced Java,16,
Software Developer,naukri_datacsv,Angular,16,
Software Developer,naukri_datacsv,Ant,16,
Software Developer,naukri_datacsv,Build,16,
Software Developer,naukri_datacsv,Digital marketing,16,
Software Developer,naukri_datacsv,Firewall,16,
Software Developer,naukri_datacsv,Image processing,16,
Software Developer,naukri_datacsv,LDAP,16,
Software Developer,naukri_datacsv,Module,16,
Software Developer,naukri_datacsv,Pharma,16,
Software Developer,naukri_datacsv,Product design,16,
Software Developer,naukri_datacsv,SAAS,16,
Software Developer,naukri_datacsv,Software implementation,16,
Software Developer,naukri_datacsv,Solution architecture,16,
Software Developer,naukri_datacsv,Team management,16,
Software Developer,naukri_datacsv,Websphere,16,
Software Developer,naukri_datacsv,Winforms,16,
Software Developer,naukri_datacsv,data visualization,16,
Software Developer,naukri_datacsv,AUTOSAR,15,
Software Developer,naukri_datacsv,Code Review,15,
Software Developer,naukri_datacsv,DFT,15,
Software Developer,naukri_datacsv,EDI,15,
Software Developer,naukri_datacsv,Electronics,15,
Software Developer,naukri_datacsv,ExtJS,15,
Software Developer,naukri_datacsv,Functional testing,15,
Software Developer,naukri_datacsv,Grunt,15,
Software Developer,naukri_datacsv,MFC,15,
Software Developer,naukri_datacsv,MSBI,15,
Software Developer,naukri_datacsv,Macros,15,
Software Developer,naukri_datacsv,Microsoft Azure,15,
Software Developer,naukri_datacsv,Offshore,15,
Software Developer,naukri_datacsv,OpenGL,15,
Software Developer,naukri_datacsv,Problem management,15,
Software Developer,naukri_datacsv,Reporting tools,15,
Software Developer,naukri_datacsv,Responsive Web Design,15,
Software Developer,naukri_datacsv,SNMP,15,
Software Developer,naukri_datacsv,SSL,15,
Software Developer,naukri_datacsv,Scalability,15,
Software Developer,naukri_datacsv,Software Testing,15,
Software Developer,naukri_datacsv,System programming,15,
Software Developer,naukri_datacsv,System verilog,15,
Software Developer,naukri_datacsv,Technical Management,15,
Software Developer,naukri_datacsv,Techno Functional,15,
Software Developer,naukri_datacsv,application architecture,15,
Software Developer,naukri_datacsv,cisco,15,
Software Developer,naukri_datacsv,messaging,15,
Software Developer,naukri_datacsv,methods,15,
Software Developer,naukri_datacsv,Apache Tomcat,14,
Software Developer,naukri_datacsv,Application Integration,14,
Software Developer,naukri_datacsv,Data Integration,14,
Software Developer,naukri_datacsv,Disaster recovery,14,
Software Developer,naukri_datacsv,HP data protector,14,
Software Developer,naukri_datacsv,Incident management,14,
Software Developer,naukri_datacsv,Ionic Framework,14,
Software Developer,naukri_datacsv,Network security,14,
Software Developer,naukri_datacsv,Opencart,14,
Software Developer,naukri_datacsv,PLM,14,
Software Developer,naukri_datacsv,Process automation,14,
Software Developer,naukri_datacsv,Process design,14,
Software Developer,naukri_datacsv,Process improvement,14,
Software Developer,naukri_datacsv,Product quality,14,
Software Developer,naukri_datacsv,Project planning,14,
Software Developer,naukri_datacsv,RabbitMQ,14,
Software Developer,naukri_datacsv,SAP FICO,14,
Software Developer,naukri_datacsv,Silverlight,14,
Software Developer,naukri_datacsv,System integration,14,
Software Developer,naukri_datacsv,TCP,14,
Software Developer,naukri_datacsv,Time,14,
Software Developer,naukri_datacsv,Zend framework,14,
Software Developer,naukri_datacsv,android application development,14,
Software Developer,naukri_datacsv,dotnet,14,
Software Developer,naukri_datacsv,metadata,14,
Software Developer,naukri_datacsv,Application security,13,
Software Developer,naukri_datacsv,Cognos,13,
Software Developer,naukri_datacsv,Crystal Report,13,
Software Developer,naukri_datacsv,Datastage,13,
Software Developer,naukri_datacsv,Elasticsearch,13,
Software Developer,naukri_datacsv,IOT,13,
Software Developer,naukri_datacsv,ISO,13,
Software Developer,naukri_datacsv,Ideas,13,
Software Developer,naukri_datacsv,JSP Servlets,13,
Software Developer,naukri_datacsv,MIN,13,
Software Developer,naukri_datacsv,Microsoft technologies,13,
Software Developer,naukri_datacsv,Procurement,13,
Software Developer,naukri_datacsv,Puppet,13,
Software Developer,naukri_datacsv,SAP BI,13,
Software Developer,naukri_datacsv,Semiconductor,13,
Software Developer,naukri_datacsv,Server Side,13,
Software Developer,naukri_datacsv,Supply chain management,13,
Software Developer,naukri_datacsv,UART,13,
Software Developer,naukri_datacsv,UVM,13,
Software Developer,naukri_datacsv,Yii,13,
Software Developer,naukri_datacsv,automation framework,13,
Software Developer,naukri_datacsv,database development,13,
Software Developer,naukri_datacsv,orchestration,13,
Software Developer,naukri_datacsv,prototyping,13,
Software Developer,naukri_datacsv,sap hana,13,
Software Developer,naukri_datacsv,spring batch,13,
Software Developer,naukri_datacsv,Application Designing,12,
Software Developer,naukri_datacsv,Application design,12,
Software Developer,naukri_datacsv,Compliance,12,
Software Developer,naukri_datacsv,Cordova,12,
Software Developer,naukri_datacsv,Core Java Developer,12,
Software Developer,naukri_datacsv,Embedded Linux,12,
Software Developer,naukri_datacsv,Embedded systems,12,
Software Developer,naukri_datacsv,FTP,12,
Software Developer,naukri_datacsv,Focus,12,
Software Developer,naukri_datacsv,GWT,12,
Software Developer,naukri_datacsv,IPS,12,
Software Developer,naukri_datacsv,IVR,12,
Software Developer,naukri_datacsv,JTAG,12,
Software Developer,naukri_datacsv,Java Web Services,12,
Software Developer,naukri_datacsv,OpenStack,12,
Software Developer,naukri_datacsv,PSD,12,
Software Developer,naukri_datacsv,Payment Gateways,12,
Software Developer,naukri_datacsv,QA,12,
Software Developer,naukri_datacsv,Root cause analysis,12,
Software Developer,naukri_datacsv,Supervision,12,
Software Developer,naukri_datacsv,Team Leading,12,
Software Developer,naukri_datacsv,Technical Lead,12,
Software Developer,naukri_datacsv,Translation,12,
Software Developer,naukri_datacsv,User Experience,12,
Software Developer,naukri_datacsv,Visual Basic,12,
Software Developer,naukri_datacsv,WiFi,12,
Software Developer,naukri_datacsv,deep learning,12,
Software Developer,naukri_datacsv,game development,12,
Software Developer,naukri_datacsv,ipc,12,
Software Developer,naukri_datacsv,multimedia,12,
Software Developer,naukri_datacsv,salesforce developer,12,
Software Developer,naukri_datacsv,vb net,12,
Software Developer,naukri_datacsv,written communication,12,
Software Developer,naukri_datacsv,Android Application,11,
Software Developer,naukri_datacsv,Business applications,11,
Software Developer,naukri_datacsv,Client interaction,11,
Software Developer,naukri_datacsv,Cloud Foundry,11,
Software Developer,naukri_datacsv,Codeigniter Framework,11,
Software Developer,naukri_datacsv,Customer experience,11,
Software Developer,naukri_datacsv,Framework,11,
Software Developer,naukri_datacsv,GIS,11,
Software Developer,naukri_datacsv,GSM,11,
Software Developer,naukri_datacsv,Hardware design,11,
Software Developer,naukri_datacsv,I2C,11,
Software Developer,naukri_datacsv,Instrumentation,11,
Software Developer,naukri_datacsv,Interaction design,11,
Software Developer,naukri_datacsv,MS Dynamics CRM,11,
Software Developer,naukri_datacsv,Manager Quality Control,11,
Software Developer,naukri_datacsv,Mockito,11,
Software Developer,naukri_datacsv,NUnit,11,
Software Developer,naukri_datacsv,Oracle E - business Suite,11,
Software Developer,naukri_datacsv,Physical design,11,
Software Developer,naukri_datacsv,Regression testing,11,
Software Developer,naukri_datacsv,SAP BW,11,
Software Developer,naukri_datacsv,SAP SD,11,
Software Developer,naukri_datacsv,Solaris,11,
Software Developer,naukri_datacsv,Solr,11,
Software Developer,naukri_datacsv,Solution Architect,11,
Software Developer,naukri_datacsv,System software,11,
Software Developer,naukri_datacsv,VSAM,11,
Software Developer,naukri_datacsv,Verilog,11,
Software Developer,naukri_datacsv,WHO,11,
Software Developer,naukri_datacsv,audio,11,
Software Developer,naukri_datacsv,bluetooth,11,
Software Developer,naukri_datacsv,business rules,11,
Software Developer,naukri_datacsv,embedded software development,11,
Software Developer,naukri_datacsv,integration,11,
Software Developer,naukri_datacsv,jQuery mobile,11,
Software Developer,naukri_datacsv,Ale,10,
Software Developer,naukri_datacsv,Analog,10,
Software Developer,naukri_datacsv,Bash,10,
Software Developer,naukri_datacsv,CGI,10,
Software Developer,naukri_datacsv,CI,10,
Software Developer,naukri_datacsv,Career development,10,
Software Developer,naukri_datacsv,Cics,10,
Software Developer,naukri_datacsv,Commerce,10,
Software Developer,naukri_datacsv,Conceptualization,10,
Software Developer,naukri_datacsv,Control system,10,
Software Developer,naukri_datacsv,Device Drivers,10,
Software Developer,naukri_datacsv,Groovy,10,
Software Developer,naukri_datacsv,IMS,10,
Software Developer,naukri_datacsv,Infrastructure management,10,
Software Developer,naukri_datacsv,Intellectual property,10,
Software Developer,naukri_datacsv,Ios Sdk,10,
Software Developer,naukri_datacsv,Languages,10,
Software Developer,naukri_datacsv,Load balancing,10,
Software Developer,naukri_datacsv,MQ,10,
